Order ID;Status
5853;Delivered
5854;Delivered
5862;Delivered
5863;Delivered
5913;Delivered
5914;Delivered
7082;Delivered
7083;Delivered
7252;Delivered
7469;Delivered
7470;Delivered
7648;Delivered
7657;Delivered
7711;Delivered
7845;Returned
7846;Delivered
7917;Delivered
7932;Delivered
8214;Delivered
8349;Delivered
133;Delivered
169;Delivered
170;Delivered
264;Delivered
288;Delivered
1428;Delivered
1429;Delivered
1430;Delivered
1533;Delivered
1849;Delivered
1850;Delivered
1851;Delivered
2182;Delivered
2410;Delivered
2766;Delivered
2882;Delivered
2883;Delivered
2884;Delivered
2885;Delivered
3290;Delivered
3291;Delivered
4201;Delivered
4325;Delivered
5258;Delivered
5633;Delivered
5646;Delivered
5647;Delivered
5985;Delivered
6631;Delivered
6632;Delivered
6633;Delivered
6820;Delivered
6821;Delivered
7547;Delivered
18;Delivered
68;Delivered
205;Delivered
257;Delivered
316;Delivered
317;Delivered
318;Delivered
319;Delivered
439;Delivered
474;Delivered
475;Delivered
623;Delivered
643;Delivered
644;Delivered
783;Delivered
800;Delivered
819;Delivered
880;Delivered
1125;Delivered
1126;Delivered
1191;Delivered
1192;Delivered
1338;Delivered
1399;Delivered
1645;Delivered
1692;Delivered
1693;Delivered
1696;Delivered
1703;Delivered
1704;Delivered
1705;Delivered
1706;Delivered
1707;Delivered
1863;Delivered
1868;Delivered
1893;Delivered
1938;Delivered
1939;Delivered
2286;Delivered
2455;Delivered
2456;Delivered
2457;Delivered
2571;Delivered
2739;Delivered
2740;Delivered
2741;Delivered
2992;Delivered
3013;Delivered
3285;Delivered
3432;Delivered
3433;Delivered
3490;Delivered
3601;Delivered
3854;Delivered
3906;Delivered
3981;Delivered
3982;Delivered
3983;Delivered
3989;Delivered
3990;Delivered
4012;Delivered
4013;Delivered
4136;Delivered
4499;Delivered
4500;Delivered
4540;Delivered
4702;Delivered
4703;Delivered
4797;Delivered
4809;Delivered
4810;Delivered
5176;Delivered
5247;Delivered
5412;Delivered
5878;Delivered
5879;Delivered
6317;Delivered
6318;Delivered
6383;Delivered
6384;Delivered
6559;Delivered
6560;Delivered
6628;Delivered
6629;Delivered
7011;Delivered
7012;Delivered
7068;Delivered
7106;Delivered
7114;Delivered
7135;Delivered
7219;Delivered
7220;Delivered
7345;Delivered
7427;Delivered
7431;Delivered
7435;Delivered
7436;Delivered
7567;Delivered
7804;Delivered
7964;Delivered
8068;Delivered
8121;Delivered
8311;Delivered
8312;Delivered
461;Delivered
534;Delivered
535;Delivered
870;Delivered
1242;Delivered
1294;Delivered
1295;Delivered
1715;Delivered
1716;Delivered
1934;Delivered
2069;Delivered
2484;Delivered
2485;Delivered
2863;Delivered
3496;Delivered
3603;Delivered
4188;Delivered
4199;Delivered
4574;Delivered
4575;Delivered
4788;Delivered
4789;Delivered
6013;Delivered
6587;Delivered
7347;Delivered
7478;Delivered
7479;Delivered
7523;Delivered
10;Delivered
39;Delivered
40;Delivered
61;Delivered
75;Delivered
101;Delivered
102;Delivered
106;Delivered
132;Delivered
138;Delivered
159;Delivered
167;Delivered
228;Delivered
247;Delivered
248;Delivered
274;Delivered
289;Delivered
312;Delivered
313;Delivered
378;Delivered
379;Delivered
392;Delivered
434;Delivered
435;Delivered
472;Delivered
473;Delivered
487;Delivered
521;Delivered
522;Delivered
550;Delivered
605;Delivered
625;Delivered
645;Delivered
680;Delivered
681;Delivered
729;Delivered
733;Delivered
750;Delivered
751;Delivered
759;Delivered
785;Delivered
802;Delivered
896;Delivered
897;Delivered
917;Delivered
918;Delivered
933;Delivered
957;Delivered
1060;Returned
1061;Delivered
1104;Delivered
1130;Delivered
1162;Delivered
1193;Delivered
1194;Delivered
1208;Delivered
1217;Delivered
1218;Delivered
1277;Delivered
1278;Delivered
1285;Returned
1286;Delivered
1322;Delivered
1323;Delivered
1324;Delivered
1357;Delivered
1401;Delivered
1413;Delivered
1414;Delivered
1438;Delivered
1456;Delivered
1470;Delivered
1579;Delivered
1580;Delivered
1591;Delivered
1592;Delivered
1636;Delivered
1637;Delivered
1648;Delivered
1649;Delivered
1682;Delivered
1683;Delivered
1684;Delivered
1685;Delivered
1686;Delivered
1697;Delivered
1698;Delivered
1699;Delivered
1700;Delivered
1709;Delivered
1752;Delivered
1778;Delivered
1780;Delivered
1792;Delivered
1799;Delivered
1800;Delivered
1817;Delivered
1823;Delivered
1824;Delivered
1862;Delivered
1867;Delivered
1874;Delivered
1875;Delivered
1903;Delivered
1904;Delivered
1917;Delivered
1935;Delivered
1937;Delivered
1962;Delivered
1963;Delivered
1976;Delivered
1977;Delivered
1984;Delivered
1985;Delivered
1986;Delivered
1990;Delivered
1991;Delivered
2011;Delivered
2012;Delivered
2045;Delivered
2046;Delivered
2055;Returned
2056;Delivered
2057;Delivered
2073;Delivered
2074;Delivered
2101;Delivered
2213;Returned
2214;Delivered
2222;Delivered
2223;Delivered
2224;Delivered
2236;Delivered
2249;Delivered
2250;Delivered
2268;Delivered
2292;Delivered
2293;Delivered
2298;Delivered
2306;Delivered
2326;Delivered
2331;Delivered
2332;Delivered
2358;Delivered
2361;Delivered
2367;Delivered
2373;Delivered
2378;Delivered
2379;Delivered
2388;Delivered
2389;Delivered
2396;Delivered
2427;Delivered
2431;Delivered
2432;Delivered
2433;Delivered
2443;Delivered
2444;Delivered
2451;Delivered
2469;Delivered
2470;Delivered
2476;Delivered
2486;Delivered
2496;Delivered
2497;Delivered
2501;Delivered
2502;Delivered
2503;Returned
2538;Delivered
2539;Delivered
2565;Delivered
2568;Delivered
2569;Delivered
2584;Delivered
2585;Delivered
2591;Delivered
2592;Delivered
2593;Delivered
2653;Delivered
2654;Delivered
2680;Delivered
2681;Delivered
2724;Delivered
2729;Delivered
2730;Delivered
2731;Delivered
2742;Delivered
2792;Delivered
2793;Delivered
2806;Delivered
2807;Delivered
2808;Delivered
2809;Delivered
2837;Delivered
2838;Delivered
2858;Delivered
2870;Delivered
2871;Delivered
2913;Delivered
2914;Delivered
2921;Delivered
2955;Delivered
2994;Delivered
3037;Delivered
3057;Delivered
3075;Delivered
3091;Delivered
3104;Delivered
3105;Delivered
3115;Delivered
3125;Delivered
3126;Delivered
3179;Delivered
3180;Delivered
3181;Delivered
3182;Delivered
3188;Delivered
3201;Delivered
3206;Delivered
3207;Delivered
3233;Delivered
3234;Delivered
3276;Delivered
3277;Delivered
3311;Delivered
3312;Delivered
3322;Delivered
3337;Delivered
3350;Delivered
3388;Delivered
3395;Delivered
3396;Delivered
3397;Delivered
3398;Delivered
3435;Delivered
3439;Delivered
3444;Delivered
3445;Delivered
3448;Delivered
3473;Delivered
3500;Delivered
3501;Delivered
3502;Delivered
3503;Delivered
3519;Delivered
3527;Delivered
3528;Delivered
3544;Delivered
3583;Delivered
3584;Delivered
3624;Delivered
3626;Delivered
3642;Delivered
3651;Delivered
3652;Delivered
3653;Delivered
3671;Delivered
3694;Delivered
3717;Delivered
3731;Delivered
3761;Delivered
3794;Delivered
3795;Delivered
3796;Delivered
3820;Delivered
3867;Delivered
3868;Delivered
3869;Delivered
3875;Delivered
3876;Delivered
3933;Delivered
3934;Delivered
3935;Delivered
3969;Delivered
4035;Delivered
4036;Delivered
4037;Returned
4052;Delivered
4053;Delivered
4062;Delivered
4063;Delivered
4105;Delivered
4145;Delivered
4146;Delivered
4147;Delivered
4148;Delivered
4149;Delivered
4150;Delivered
4154;Delivered
4155;Delivered
4168;Delivered
4181;Delivered
4208;Delivered
4256;Delivered
4277;Delivered
4326;Delivered
4357;Delivered
4358;Delivered
4396;Delivered
4415;Delivered
4416;Delivered
4420;Delivered
4421;Delivered
4423;Delivered
4424;Delivered
4480;Delivered
4501;Delivered
4502;Delivered
4515;Delivered
4516;Delivered
4517;Delivered
4526;Delivered
4534;Delivered
4562;Delivered
4590;Delivered
4603;Delivered
4604;Delivered
4610;Returned
4666;Delivered
4697;Delivered
4793;Delivered
4794;Delivered
4795;Delivered
4811;Delivered
4817;Delivered
4818;Delivered
4867;Delivered
4890;Delivered
4907;Delivered
4908;Delivered
4931;Delivered
4932;Delivered
4935;Delivered
4936;Delivered
4992;Delivered
4993;Delivered
4994;Delivered
4995;Delivered
5033;Delivered
5035;Delivered
5112;Delivered
5113;Delivered
5117;Delivered
5118;Delivered
5125;Delivered
5136;Delivered
5137;Delivered
5148;Delivered
5163;Delivered
5164;Delivered
5187;Delivered
5194;Delivered
5195;Delivered
5209;Delivered
5210;Delivered
5225;Delivered
5244;Delivered
5250;Delivered
5319;Delivered
5320;Delivered
5336;Delivered
5357;Delivered
5358;Delivered
5364;Delivered
5365;Delivered
5405;Delivered
5406;Delivered
5416;Delivered
5417;Delivered
5418;Delivered
5422;Delivered
5423;Delivered
5455;Delivered
5531;Delivered
5532;Delivered
5547;Delivered
5552;Delivered
5561;Delivered
5568;Delivered
5580;Delivered
5609;Delivered
5610;Delivered
5611;Delivered
5622;Delivered
5651;Delivered
5708;Delivered
5729;Delivered
5796;Delivered
5797;Delivered
5798;Delivered
5809;Delivered
5810;Delivered
5815;Delivered
5819;Delivered
5821;Delivered
5824;Delivered
5825;Delivered
5860;Delivered
5909;Delivered
5925;Delivered
5926;Delivered
5928;Delivered
5929;Delivered
5930;Delivered
5935;Delivered
5954;Delivered
5955;Delivered
5990;Delivered
6020;Delivered
6040;Delivered
6042;Delivered
6106;Delivered
6107;Delivered
6126;Delivered
6127;Delivered
6128;Delivered
6132;Delivered
6133;Delivered
6134;Delivered
6189;Delivered
6190;Delivered
6191;Delivered
6192;Delivered
6193;Delivered
6237;Delivered
6242;Delivered
6268;Delivered
6269;Delivered
6272;Returned
6303;Delivered
6307;Delivered
6308;Delivered
6309;Delivered
6331;Delivered
6336;Delivered
6340;Delivered
6341;Delivered
6342;Delivered
6346;Delivered
6347;Delivered
6359;Delivered
6360;Delivered
6371;Delivered
6401;Delivered
6429;Delivered
6443;Delivered
6461;Delivered
6462;Delivered
6502;Returned
6503;Delivered
6524;Delivered
6527;Delivered
6538;Delivered
6539;Delivered
6558;Delivered
6581;Delivered
6582;Delivered
6595;Delivered
6599;Delivered
6600;Delivered
6612;Delivered
6650;Delivered
6701;Delivered
6742;Delivered
6743;Delivered
6766;Delivered
6767;Delivered
6768;Delivered
6789;Delivered
6826;Delivered
6827;Delivered
6831;Delivered
6832;Delivered
6842;Delivered
6888;Delivered
6891;Delivered
6898;Delivered
6940;Delivered
6953;Delivered
6985;Delivered
6986;Delivered
7046;Delivered
7088;Delivered
7126;Delivered
7131;Delivered
7132;Delivered
7133;Delivered
7163;Delivered
7204;Delivered
7205;Delivered
7234;Delivered
7262;Delivered
7276;Delivered
7307;Delivered
7308;Delivered
7312;Delivered
7315;Delivered
7316;Delivered
7332;Delivered
7354;Delivered
7355;Delivered
7384;Delivered
7385;Delivered
7386;Delivered
7387;Delivered
7388;Delivered
7399;Delivered
7412;Delivered
7413;Delivered
7432;Delivered
7433;Delivered
7434;Delivered
7463;Delivered
7464;Delivered
7466;Delivered
7467;Delivered
7468;Delivered
7514;Delivered
7521;Returned
7577;Delivered
7578;Delivered
7583;Delivered
7592;Delivered
7593;Delivered
7603;Delivered
7626;Delivered
7639;Delivered
7643;Delivered
7659;Delivered
7660;Delivered
7684;Delivered
7712;Delivered
7788;Delivered
7795;Delivered
7810;Delivered
7811;Delivered
7831;Delivered
7832;Delivered
7833;Delivered
7834;Delivered
7840;Delivered
7936;Delivered
7937;Delivered
7938;Delivered
7939;Delivered
7985;Delivered
8011;Delivered
8012;Delivered
8013;Delivered
8014;Delivered
8015;Delivered
8034;Returned
8035;Delivered
8039;Delivered
8077;Delivered
8099;Delivered
8123;Delivered
8129;Delivered
8130;Delivered
8186;Delivered
8187;Delivered
8193;Delivered
8194;Delivered
8231;Delivered
8232;Delivered
8233;Delivered
8252;Delivered
8253;Delivered
8254;Delivered
8264;Delivered
8269;Delivered
8270;Delivered
8339;Delivered
8354;Delivered
8355;Delivered
8377;Delivered
8378;Delivered
24;Delivered
114;Delivered
130;Delivered
234;Delivered
243;Delivered
297;Delivered
298;Delivered
307;Delivered
308;Delivered
396;Delivered
397;Delivered
398;Delivered
399;Delivered
760;Delivered
761;Delivered
797;Delivered
798;Delivered
940;Delivered
941;Delivered
959;Delivered
1027;Delivered
1062;Delivered
1063;Delivered
1092;Delivered
1150;Delivered
1151;Delivered
1152;Delivered
1334;Delivered
1335;Delivered
1354;Delivered
1432;Delivered
1433;Delivered
1434;Delivered
1435;Delivered
1441;Delivered
1532;Delivered
1566;Delivered
1577;Delivered
1578;Delivered
1599;Delivered
1607;Delivered
1608;Delivered
1609;Delivered
1610;Delivered
1615;Delivered
1940;Delivered
2072;Delivered
2127;Delivered
2190;Delivered
2225;Delivered
2229;Delivered
2303;Delivered
2596;Delivered
2597;Delivered
2687;Delivered
2712;Delivered
2810;Delivered
2852;Delivered
2853;Delivered
2854;Delivered
2856;Delivered
2881;Delivered
2960;Delivered
2961;Delivered
2962;Delivered
2969;Delivered
2976;Delivered
3096;Delivered
3097;Delivered
3106;Delivered
3231;Delivered
3232;Delivered
3259;Delivered
3260;Delivered
3261;Delivered
3456;Returned
3516;Delivered
3665;Delivered
3816;Delivered
3817;Delivered
3897;Delivered
4173;Delivered
4203;Delivered
4276;Delivered
4284;Delivered
4285;Delivered
4286;Delivered
4287;Delivered
4297;Delivered
4298;Delivered
4349;Delivered
4350;Delivered
4455;Delivered
4473;Delivered
4474;Delivered
4475;Delivered
4476;Delivered
4492;Delivered
4493;Delivered
4597;Delivered
4918;Delivered
4919;Delivered
4922;Delivered
5009;Delivered
5082;Delivered
5083;Delivered
5199;Delivered
5219;Delivered
5220;Delivered
5228;Delivered
5229;Delivered
5230;Delivered
5237;Delivered
5260;Delivered
5261;Delivered
5359;Delivered
5360;Delivered
5527;Delivered
5528;Delivered
5529;Delivered
5555;Delivered
5556;Delivered
5583;Delivered
5584;Delivered
5640;Delivered
5666;Delivered
5685;Delivered
5693;Delivered
5694;Delivered
5721;Delivered
5887;Delivered
5949;Delivered
5950;Delivered
5951;Delivered
5974;Delivered
6022;Delivered
6023;Delivered
6369;Delivered
6370;Delivered
6421;Delivered
6499;Delivered
6500;Returned
6551;Delivered
6770;Delivered
6771;Delivered
6802;Delivered
6817;Delivered
6919;Delivered
6920;Delivered
6952;Delivered
7050;Delivered
7349;Delivered
7350;Delivered
7369;Delivered
7370;Delivered
7402;Delivered
7508;Delivered
7552;Delivered
7709;Delivered
7737;Delivered
7745;Delivered
7746;Delivered
7801;Delivered
7969;Delivered
8142;Delivered
8148;Delivered
8211;Delivered
8212;Delivered
8230;Delivered
178;Delivered
207;Delivered
208;Delivered
209;Delivered
211;Delivered
219;Delivered
580;Delivered
664;Delivered
665;Delivered
707;Delivered
1010;Delivered
1079;Delivered
1142;Delivered
1203;Delivered
1245;Delivered
1308;Delivered
1310;Delivered
1402;Delivered
1425;Delivered
1485;Delivered
1553;Delivered
1601;Delivered
1796;Delivered
1994;Delivered
2053;Delivered
2059;Delivered
2191;Delivered
2370;Delivered
2447;Delivered
2832;Delivered
3054;Delivered
3071;Delivered
3087;Delivered
3216;Delivered
3306;Delivered
3351;Delivered
3352;Delivered
3564;Delivered
3630;Delivered
3664;Delivered
3997;Delivered
4180;Delivered
4226;Delivered
4248;Delivered
4468;Delivered
4638;Delivered
5013;Delivered
5052;Delivered
5080;Delivered
5084;Delivered
5093;Delivered
5158;Delivered
5241;Delivered
5323;Delivered
5400;Delivered
5478;Delivered
5504;Delivered
5761;Delivered
5776;Delivered
5864;Delivered
5874;Delivered
5961;Delivered
5994;Delivered
6002;Delivered
6049;Delivered
6116;Delivered
6137;Delivered
6206;Delivered
6211;Delivered
6488;Delivered
6773;Delivered
6803;Delivered
6866;Delivered
6875;Delivered
7164;Delivered
7740;Delivered
7803;Delivered
7827;Delivered
7858;Delivered
8080;Delivered
8081;Delivered
8109;Delivered
327;Delivered
455;Delivered
456;Delivered
860;Delivered
861;Delivered
1624;Delivered
1646;Delivered
1647;Delivered
2139;Delivered
2140;Delivered
3142;Delivered
3143;Delivered
3144;Delivered
3621;Delivered
3622;Delivered
121;Delivered
122;Delivered
141;Delivered
154;Delivered
394;Delivered
454;Delivered
496;Delivered
518;Delivered
542;Delivered
543;Delivered
546;Delivered
579;Delivered
609;Delivered
699;Delivered
700;Delivered
708;Delivered
809;Delivered
852;Delivered
926;Delivered
952;Delivered
1021;Delivered
1022;Delivered
1202;Delivered
1239;Delivered
1309;Delivered
1358;Delivered
1426;Delivered
1528;Delivered
1564;Delivered
1665;Returned
1846;Delivered
1847;Delivered
1871;Delivered
1988;Delivered
2015;Delivered
2036;Delivered
2052;Returned
2054;Delivered
2100;Delivered
2167;Delivered
2212;Delivered
2217;Delivered
2284;Delivered
2299;Delivered
2400;Delivered
2403;Delivered
2606;Delivered
2649;Delivered
2650;Delivered
2651;Delivered
2784;Delivered
2874;Delivered
2898;Delivered
2943;Delivered
2947;Delivered
2980;Delivered
2990;Delivered
3102;Delivered
3215;Delivered
3250;Delivered
3280;Delivered
3307;Delivered
3308;Delivered
3364;Delivered
3524;Delivered
3525;Returned
3546;Delivered
3565;Delivered
3599;Delivered
3600;Delivered
3669;Delivered
3766;Delivered
3809;Delivered
3836;Delivered
3846;Delivered
3866;Delivered
4195;Delivered
4227;Delivered
4445;Delivered
4467;Delivered
4553;Delivered
4556;Delivered
4732;Delivered
4734;Delivered
4754;Delivered
4755;Delivered
4756;Delivered
4782;Delivered
4783;Delivered
5119;Delivered
5134;Delivered
5170;Delivered
5239;Delivered
5262;Delivered
5311;Delivered
5321;Delivered
5361;Delivered
5393;Delivered
5436;Delivered
5451;Delivered
5452;Delivered
5494;Delivered
5549;Delivered
5564;Delivered
5624;Delivered
5888;Delivered
5960;Delivered
5999;Delivered
6000;Delivered
6001;Delivered
6115;Delivered
6180;Delivered
6256;Delivered
6298;Delivered
6391;Delivered
6543;Delivered
6626;Delivered
6711;Delivered
6778;Delivered
6805;Delivered
6840;Delivered
6865;Delivered
6873;Delivered
6909;Delivered
6931;Delivered
6932;Delivered
6981;Delivered
6995;Delivered
6996;Delivered
7074;Delivered
7176;Delivered
7179;Delivered
7322;Delivered
7445;Delivered
7622;Delivered
7691;Delivered
7734;Delivered
7768;Delivered
7822;Delivered
7826;Delivered
7857;Delivered
7902;Delivered
7945;Delivered
7961;Delivered
7974;Delivered
8170;Delivered
8297;Delivered
8298;Delivered
8343;Delivered
8367;Delivered
23;Delivered
42;Delivered
43;Delivered
57;Delivered
217;Delivered
302;Delivered
480;Delivered
494;Delivered
519;Delivered
529;Delivered
573;Delivered
590;Delivered
662;Delivered
686;Delivered
724;Delivered
772;Delivered
886;Delivered
887;Delivered
900;Delivered
953;Delivered
1004;Delivered
1009;Delivered
1051;Delivered
1159;Delivered
1244;Delivered
1403;Delivered
1412;Delivered
1525;Delivered
1600;Delivered
1870;Delivered
1973;Delivered
2060;Delivered
2153;Delivered
2168;Delivered
2248;Delivered
2255;Delivered
2260;Delivered
2312;Delivered
2313;Delivered
2320;Delivered
2401;Delivered
2437;Delivered
2438;Delivered
2570;Delivered
2622;Delivered
2623;Delivered
2648;Delivered
2785;Delivered
2942;Delivered
2944;Delivered
3081;Delivered
3088;Delivered
3108;Delivered
3151;Delivered
3175;Delivered
3187;Delivered
3217;Delivered
3246;Delivered
3354;Delivered
3379;Delivered
3423;Delivered
3459;Delivered
3693;Delivered
3918;Delivered
3996;Delivered
4114;Delivered
4127;Delivered
4129;Delivered
4153;Delivered
4205;Delivered
4228;Delivered
4247;Delivered
4311;Delivered
4333;Delivered
4398;Delivered
4402;Delivered
4449;Delivered
4557;Delivered
4630;Delivered
4674;Delivered
4784;Delivered
4959;Delivered
5108;Delivered
5265;Delivered
5394;Delivered
5395;Delivered
5453;Delivered
5467;Delivered
5470;Delivered
5540;Delivered
5614;Delivered
5625;Delivered
5652;Delivered
5733;Delivered
5833;Delivered
5840;Delivered
5898;Delivered
5899;Delivered
5946;Delivered
5995;Delivered
6117;Delivered
6156;Delivered
6208;Delivered
6389;Delivered
6390;Delivered
6431;Delivered
6456;Delivered
6459;Delivered
6489;Delivered
6620;Delivered
6630;Delivered
6751;Delivered
6910;Delivered
6930;Delivered
6980;Delivered
7041;Delivered
7162;Delivered
7260;Delivered
7295;Delivered
7429;Delivered
7555;Delivered
7708;Delivered
7739;Delivered
7901;Delivered
8079;Delivered
8195;Delivered
8265;Delivered
8300;Delivered
58;Delivered
59;Delivered
99;Delivered
100;Delivered
139;Delivered
140;Delivered
166;Delivered
224;Delivered
311;Delivered
320;Delivered
321;Delivered
322;Delivered
339;Delivered
345;Delivered
346;Delivered
348;Delivered
462;Delivered
463;Delivered
641;Delivered
675;Delivered
720;Delivered
752;Delivered
756;Delivered
894;Delivered
898;Delivered
899;Delivered
1064;Delivered
1065;Delivered
1066;Delivered
1067;Delivered
1077;Delivered
1078;Delivered
1118;Delivered
1119;Delivered
1120;Delivered
1137;Delivered
1270;Delivered
1284;Delivered
1289;Delivered
1333;Delivered
1388;Delivered
1389;Delivered
1471;Delivered
1472;Delivered
1473;Delivered
1493;Delivered
1494;Delivered
1500;Delivered
1511;Delivered
1585;Delivered
1586;Delivered
1605;Delivered
1793;Delivered
1856;Delivered
1861;Delivered
1905;Delivered
1906;Delivered
1914;Delivered
1915;Delivered
1972;Delivered
1989;Delivered
2000;Delivered
2019;Delivered
2211;Delivered
2479;Delivered
2480;Delivered
2526;Delivered
2535;Delivered
2621;Delivered
2641;Delivered
2644;Delivered
2672;Delivered
2904;Delivered
2905;Delivered
2932;Delivered
2933;Delivered
3139;Delivered
3255;Delivered
3274;Delivered
3410;Delivered
3539;Delivered
3543;Delivered
3774;Delivered
3819;Delivered
3871;Delivered
3928;Delivered
3978;Delivered
4108;Delivered
4134;Delivered
4160;Delivered
4161;Delivered
4175;Delivered
4189;Delivered
4216;Delivered
4217;Delivered
4435;Delivered
4436;Delivered
4483;Delivered
4494;Delivered
4495;Delivered
4506;Delivered
4512;Delivered
4561;Delivered
4572;Delivered
4573;Delivered
4640;Delivered
4641;Delivered
4645;Delivered
4698;Delivered
4708;Delivered
4762;Delivered
4845;Delivered
5077;Delivered
5302;Delivered
5303;Delivered
5335;Delivered
5402;Delivered
5440;Delivered
5684;Delivered
5686;Delivered
5687;Delivered
5688;Delivered
5713;Delivered
5730;Delivered
5749;Delivered
5843;Delivered
6079;Delivered
6102;Delivered
6120;Delivered
6122;Delivered
6123;Delivered
6138;Delivered
6139;Delivered
6140;Delivered
6141;Delivered
6142;Delivered
6148;Delivered
6149;Delivered
6232;Delivered
6235;Delivered
6266;Delivered
6284;Delivered
6293;Delivered
6311;Delivered
6312;Delivered
6385;Delivered
6477;Delivered
6478;Delivered
6625;Delivered
6687;Delivered
6698;Delivered
6756;Delivered
6758;Delivered
6759;Delivered
6816;Delivered
6829;Delivered
6830;Delivered
7089;Delivered
7241;Delivered
7320;Delivered
7321;Delivered
7338;Delivered
7339;Delivered
7600;Delivered
7619;Delivered
7636;Delivered
7670;Delivered
7726;Delivered
7727;Delivered
7820;Delivered
7865;Delivered
7972;Delivered
7973;Delivered
8134;Delivered
8137;Delivered
8138;Delivered
8207;Delivered
8216;Delivered
44;Delivered
153;Delivered
177;Delivered
227;Delivered
650;Delivered
663;Delivered
1101;Delivered
1158;Delivered
1186;Delivered
1238;Delivered
1392;Delivered
1557;Delivered
1616;Delivered
1768;Delivered
1821;Delivered
1859;Delivered
1932;Delivered
2572;Delivered
2876;Delivered
2896;Delivered
3729;Delivered
3826;Delivered
3927;Delivered
3950;Delivered
4113;Delivered
4132;Delivered
4179;Delivered
4182;Delivered
4315;Delivered
4443;Delivered
4538;Delivered
4950;Delivered
4967;Delivered
4989;Delivered
5267;Delivered
5515;Delivered
5541;Delivered
5706;Delivered
6014;Delivered
6425;Delivered
6542;Delivered
6691;Delivered
6713;Delivered
6819;Delivered
6880;Delivered
7115;Delivered
7229;Delivered
7240;Delivered
7406;Delivered
7629;Delivered
7700;Delivered
7707;Delivered
8111;Delivered
8196;Delivered
22;Delivered
182;Delivered
220;Delivered
284;Delivered
285;Delivered
337;Delivered
495;Delivered
547;Delivered
572;Delivered
589;Delivered
604;Delivered
637;Delivered
701;Delivered
706;Delivered
723;Delivered
848;Delivered
955;Delivered
960;Delivered
972;Delivered
973;Delivered
1003;Delivered
1080;Delivered
1099;Delivered
1135;Delivered
1166;Delivered
1240;Delivered
1314;Delivered
1444;Delivered
1491;Delivered
1527;Delivered
1558;Delivered
1604;Delivered
1628;Delivered
1629;Delivered
1748;Delivered
1754;Delivered
1795;Delivered
1809;Delivered
1815;Delivered
1873;Delivered
1891;Delivered
1916;Delivered
1971;Delivered
1974;Delivered
1975;Delivered
2099;Delivered
2152;Delivered
2218;Delivered
2219;Delivered
2220;Delivered
2374;Delivered
2436;Delivered
2467;Delivered
2468;Delivered
2472;Delivered
2473;Delivered
2478;Delivered
2532;Delivered
2708;Delivered
2849;Delivered
2850;Delivered
2877;Delivered
2897;Delivered
2945;Delivered
2946;Delivered
2998;Delivered
3095;Delivered
3109;Delivered
3247;Delivered
3287;Delivered
3288;Delivered
3289;Delivered
3349;Delivered
3458;Delivered
3570;Delivered
3629;Delivered
3634;Delivered
3668;Delivered
3676;Delivered
3739;Delivered
3749;Delivered
3750;Delivered
3765;Delivered
3776;Delivered
3845;Delivered
3949;Delivered
3951;Delivered
4070;Delivered
4130;Delivered
4131;Delivered
4133;Delivered
4152;Delivered
4225;Delivered
4241;Delivered
4242;Delivered
4251;Delivered
4252;Delivered
4254;Delivered
4255;Delivered
4587;Delivered
4588;Delivered
4621;Delivered
4631;Delivered
4639;Delivered
4655;Delivered
4673;Delivered
4733;Delivered
4747;Delivered
4757;Delivered
4758;Delivered
4826;Delivered
4859;Delivered
4872;Delivered
4874;Delivered
4878;Delivered
4883;Delivered
4960;Returned
4990;Delivered
5030;Delivered
5036;Delivered
5240;Delivered
5263;Delivered
5299;Delivered
5310;Delivered
5334;Delivered
5399;Delivered
5427;Delivered
5477;Delivered
5493;Delivered
5503;Delivered
5530;Delivered
5538;Delivered
5567;Delivered
5613;Delivered
5653;Delivered
5829;Delivered
5834;Delivered
5900;Delivered
5996;Delivered
6003;Delivered
6004;Delivered
6006;Delivered
6095;Delivered
6096;Delivered
6150;Delivered
6217;Delivered
6223;Delivered
6299;Delivered
6353;Delivered
6487;Delivered
6512;Delivered
6513;Delivered
6541;Delivered
6608;Delivered
6619;Delivered
6693;Delivered
6839;Delivered
6929;Delivered
6972;Delivered
7156;Delivered
7157;Delivered
7261;Delivered
7556;Delivered
7630;Delivered
7741;Delivered
7767;Delivered
7821;Delivered
7825;Delivered
7866;Delivered
7946;Delivered
8156;Delivered
8161;Delivered
8299;Delivered
8342;Delivered
8358;Delivered
8366;Delivered
8368;Delivered
14;Delivered
15;Delivered
25;Delivered
27;Delivered
35;Delivered
36;Delivered
47;Delivered
104;Delivered
112;Delivered
113;Delivered
117;Delivered
118;Delivered
181;Delivered
263;Delivered
355;Delivered
446;Delivered
450;Delivered
451;Delivered
452;Delivered
464;Delivered
469;Delivered
470;Delivered
520;Delivered
523;Delivered
524;Delivered
554;Delivered
556;Delivered
557;Delivered
558;Delivered
559;Delivered
566;Delivered
567;Delivered
568;Delivered
584;Delivered
585;Delivered
599;Delivered
682;Delivered
688;Delivered
689;Delivered
690;Delivered
778;Delivered
779;Delivered
780;Delivered
789;Delivered
843;Delivered
844;Delivered
857;Delivered
858;Delivered
930;Returned
979;Delivered
980;Delivered
1005;Delivered
1041;Delivered
1042;Delivered
1043;Delivered
1084;Delivered
1085;Delivered
1097;Delivered
1112;Delivered
1113;Delivered
1114;Delivered
1211;Delivered
1275;Delivered
1490;Delivered
1595;Delivered
1613;Delivered
1730;Delivered
